ProgramCode,Program,CourseCode,TitleEn,TitleFr,Instructors,Terms,Credits,Year,CourseURL,ProgramURL,Eligible
MA-IREM,Electromechanical Engineering,MECA-Y505,Micro and nano-fabrication,Micro and nano-fabrication,Wim DE MALSCHE (Coordinator),first term,3,,https://www.ulb.be/en/programme/meca-y505,https://www.ulb.be/en/programme/m-iremr,True
MA-IREM,Electromechanical Engineering,INFO-H420,Management of Data Science and Business Workflows,Management of Data Science and Business Workflows,Dimitrios SACHARIDIS (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-h420,https://www.ulb.be/en/programme/m-iremi,True
MA-IREM,Electromechanical Engineering,STAT-S406,Data management and business analytics,Data management and business analytics,Martine GEORGE (Coordinator),second term,5,,https://www.ulb.be/en/programme/stat-s406,https://www.ulb.be/en/programme/m-iremi,True
MA-IREM,Electromechanical Engineering,PHYS-H524,Reliability and risk analysis of industrial installations,Reliability and risk analysis of industrial installations,Dirk Roosendans (Coordinator),first term,4,,https://www.ulb.be/en/programme/phys-h524,https://www.ulb.be/en/programme/m-iremi,True
MA-IREM,Electromechanical Engineering,GEST-S564,Project management,Project management,Frederic HOFFMANN (Coordinator),second term,5,,https://www.ulb.be/en/programme/gest-s564,https://www.ulb.be/en/programme/m-iremi,True
MA-IREM,Electromechanical Engineering,GEST-S440,Applied marketing analytics,Value-based Pricing Strategies,"Sandra ROTHENBERGER (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Philippe MAUCHARD",second term,5,,https://www.ulb.be/en/programme/gest-s440,https://www.ulb.be/en/programme/m-iremi,True
MA-IREM,Electromechanical Engineering,GEST-S448,Organizational behaviour and leadership,Organizational behaviour and leadership,Claudia TOMA (Coordinator),first term,5,,https://www.ulb.be/en/programme/gest-s448,https://www.ulb.be/en/programme/m-iremi,True
MA-IREM,Electromechanical Engineering,GEST-S471,Management and sustainable development : constraints and opportunities,Management and sustainable development : constraints and opportunities,Eric Monami (Coordinator),second term,5,,https://www.ulb.be/en/programme/gest-s471,https://www.ulb.be/en/programme/m-iremi,True
MA-IREM,Electromechanical Engineering,INFO-F422,Statistical foundations of machine learning,Statistical foundations of machine learning,Gianluca BONTEMPI (Coordinator),second term,5,,https://www.ulb.be/en/programme/info-f422,https://www.ulb.be/en/programme/m-iremi,True
MA-IRIF,Computer Science and Engineering (Professional),ELEC-H417,Communication networks : protocols and architectures,Communication networks : protocols and architectures,Jean-Michel DRICOT (Coordinator),first term,5,,https://www.ulb.be/en/programme/elec-h417,https://www.ulb.be/en/programme/m-irifs,True
MA-IRIF,Computer Science and Engineering (Professional),ELEC-H473,Microprocessor architecture,Microprocessor architecture,"Dragomir MILOJEVIC (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Jan Tobias Mühlberg",second term,5,,https://www.ulb.be/en/programme/elec-h473,https://www.ulb.be/en/programme/m-irifs,True
MA-IRIF,Computer Science and Engineering (Professional),INFO-F403,Introduction to language theory and compiling,Introduction to language theory and compiling,Gilles GEERAERTS (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-f403,https://www.ulb.be/en/programme/m-irifs,True
MA-IRIF,Computer Science and Engineering (Professional),INFO-F405,Introduction to cryptography,Introduction to cryptography,"Christophe PETIT (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Gilles VAN ASSCHE",first term,5,,https://www.ulb.be/en/programme/info-f405,https://www.ulb.be/en/programme/m-irifs,True
MA-IRIF,Computer Science and Engineering (Professional),INFO-H410,Techniques of Artificial Intelligence,Techniques of Artificial Intelligence,Dimitrios SACHARIDIS (Coordinator),second term,5,,https://www.ulb.be/en/programme/info-h410,https://www.ulb.be/en/programme/m-irifs,True
MA-IRIF,Computer Science and Engineering (Professional),INFO-H417,Database systems architecture,Database systems architecture,Mahmoud SAKR (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-h417,https://www.ulb.be/en/programme/m-irifs,True
MA-IRIF,Computer Science and Engineering (Professional),INFO-H422,Theory of information coding computing and complexity,Theory of information coding computing and complexity,"Nicolas CERF (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Jérémie ROLAND",second term,5,,https://www.ulb.be/en/programme/info-h422,https://www.ulb.be/en/programme/m-irifs,True
MA-IRIF,Computer Science and Engineering (Professional),INFO-H500,Image acquisition and processing,Image acquisition and processing,Olivier DEBEIR (Coordinator),first term,5,,https://www.ulb.be/en/programme/info-h500,https://www.ulb.be/en/programme/m-irifs,True
MA-IRIF,Computer Science and Engineering (Professional),PROJ-H402,Computing project,Computing project,"Mauro BIRATTARI (Coordinator)
                              
                                                                  
                                             and                                                  
                                        
                                    Jan Tobias Mühlberg",academic year,5,,https://www.ulb.be/en/programme/proj-h402,https://www.ulb.be/en/programme/m-irifs,True
MA-IRIF,Computer Science and Engineering (Professional),PROJ-H417,Projet coopération au développement / Development cooperation project,Projet coopération au développement / Development cooperation project,Antoine NONCLERCQ (Coordinator),first and second terms,5,,https://www.ulb.be/en/programme/proj-h417,https://www.ulb.be/en/programme/m-irifs,True
